"No.","Time","Source","Destination","Protocol","Length","Info"
"26671","397.311030","192.168.88.132","142.251.47.35","QUIC","1292","Initial, DCID=c84ab74edb937f27, PKN: 1, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PING"
"26672","397.311167","192.168.88.132","142.251.47.35","QUIC","1292","Initial, DCID=c84ab74edb937f27, PKN: 2, PING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING"
"26673","397.311534","192.168.88.132","142.251.47.35","QUIC","120","0-RTT, DCID=c84ab74edb937f27"
"26674","397.323218","192.178.54.106","192.168.88.132","UDP","68","443  >  58715 Len=26"
"26675","397.327541","192.168.88.132","172.67.73.144","QUIC","86","Protected Payload (KP0), DCID=0179a28421b0390f5379408428b73a373d770737"
"26676","397.352614","172.67.73.144","192.168.88.132","QUIC","67","Protected Payload (KP0)"
"26677","397.352614","104.26.1.50","192.168.88.132","TCP","85","[TCP Spurious Retransmission] 443  >  56948 [PSH, ACK] Seq=15640 Ack=230 Win=17 Len=31"
"26678","397.352777","192.168.88.132","104.26.1.50","TCP","66","[TCP Dup ACK 26664#1] 56948  >  443 [ACK] Seq=265 Ack=15671 Win=255 Len=0 SLE=15640 SRE=15671"
"26679","397.383233","192.168.88.132","172.67.73.144","QUIC","86","Protected Payload (KP0), DCID=0179a28421b0390f5379408428b73a373d770737"
"26680","397.415446","142.251.216.10","192.168.88.132","QUIC","82","Initial, SCID=e99efd8e8efe676b, PKN: 1, ACK"
"26681","397.415446","142.251.216.10","192.168.88.132","QUIC","1292","Initial, SCID=e99efd8e8efe676b, PKN: 2, ACK, PADDING"
"26682","397.415446","104.26.1.50","192.168.88.132","TCP","60","443  >  56948 [ACK] Seq=15671 Ack=265 Win=17 Len=0"
"26683","397.417820","23.196.227.236","192.168.88.132","QUIC","82","Initial, SCID=02be4a551a80cf31, PKN: 1, ACK"
"26684","397.417820","23.196.227.236","192.168.88.132","QUIC","1292","Initial, SCID=02be4a551a80cf31, PKN: 2, ACK, PADDING"
"26685","397.417820","23.196.227.236","192.168.88.132","QUIC","1292","Initial, SCID=02be4a551a80cf31, PKN: 3, CRYPTO, PADDING"
"26686","397.417820","23.196.227.236","192.168.88.132","QUIC","296","Handshake, SCID=02be4a551a80cf31"
"26687","397.417820","142.251.47.35","192.168.88.132","QUIC","82","Initial, SCID=e84ab74edb937f27, PKN: 1, ACK"
"26688","397.419014","192.168.88.132","23.196.227.236","QUIC","165","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26689","397.419087","192.168.88.132","23.196.227.236","QUIC","116","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26690","397.420397","142.251.47.35","192.168.88.132","QUIC","1292","Initial, SCID=e84ab74edb937f27, PKN: 2, ACK, PADDING"
"26691","397.420557","192.168.88.132","23.196.227.236","QUIC","71","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26692","397.463524","23.196.227.236","192.168.88.132","QUIC","345","Protected Payload (KP0)"
"26693","397.463524","23.196.227.236","192.168.88.132","QUIC","100","Protected Payload (KP0)"
"26694","397.463524","23.196.227.236","192.168.88.132","QUIC","63","Protected Payload (KP0)"
"26695","397.463524","23.196.227.236","192.168.88.132","QUIC","112","Protected Payload (KP0)"
"26696","397.464340","192.168.88.132","23.196.227.236","QUIC","73","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26697","397.464570","192.168.88.132","23.196.227.236","QUIC","73","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26698","397.508511","23.196.227.236","192.168.88.132","QUIC","67","Protected Payload (KP0)"
"26699","397.525600","192.168.88.132","142.251.47.35","QUIC","1292","Initial, DCID=e84ab74edb937f27, PKN: 5, PADDING, PING, PADDING"
"26700","397.526695","192.168.88.132","142.251.216.10","QUIC","1292","Initial, DCID=e99efd8e8efe676b, PKN: 5, PADDING, PING, PADDING"
"26701","397.565051","142.251.216.10","192.168.88.132","QUIC","1292","Initial, SCID=e99efd8e8efe676b, PKN: 3, CRYPTO, PADDING"
"26702","397.565051","142.251.216.10","192.168.88.132","QUIC","321","Protected Payload (KP0)"
"26703","397.565051","142.251.216.10","192.168.88.132","QUIC","996","Protected Payload (KP0)"
"26704","397.565051","142.251.216.10","192.168.88.132","QUIC","69","Protected Payload (KP0)"
"26705","397.566202","192.168.88.132","142.251.216.10","QUIC","120","Handshake, DCID=e99efd8e8efe676b"
"26706","397.566399","142.251.216.10","192.168.88.132","QUIC","1292","Initial, SCID=e99efd8e8efe676b, PKN: 8, ACK, CRYPTO, PADDING"
"26707","397.566483","192.168.88.132","142.251.216.10","QUIC","73","Protected Payload (KP0), DCID=e99efd8e8efe676b"
"26708","397.575688","142.251.47.35","192.168.88.132","QUIC","1292","Initial, SCID=e84ab74edb937f27, PKN: 3, CRYPTO, PADDING"
"26709","397.575688","142.251.47.35","192.168.88.132","QUIC","327","Protected Payload (KP0)"
"26710","397.575688","142.251.47.35","192.168.88.132","QUIC","990","Protected Payload (KP0)"
"26711","397.575688","142.251.47.35","192.168.88.132","QUIC","69","Protected Payload (KP0)"
"26712","397.576286","142.251.47.35","192.168.88.132","QUIC","1292","Initial, SCID=e84ab74edb937f27, PKN: 8, ACK, CRYPTO, PADDING"
"26713","397.576466","192.168.88.132","142.251.47.35","QUIC","1292","Initial, DCID=c22e697db871ecbd, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"26714","397.576528","192.168.88.132","142.251.47.35","QUIC","1292","Initial, DCID=c22e697db871ecbd, PKN: 2, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, PING, CRYPTO, PADDING, PING, PADDING"
"26715","397.576704","192.168.88.132","142.251.47.35","QUIC","121","0-RTT, DCID=c22e697db871ecbd"
"26716","397.577203","192.168.88.132","142.251.47.35","QUIC","120","Handshake, DCID=e84ab74edb937f27"
"26717","397.577296","192.168.88.132","142.251.47.35","QUIC","73","Protected Payload (KP0), DCID=e84ab74edb937f27"
"26718","397.604851","142.251.216.10","192.168.88.132","QUIC","162","Protected Payload (KP0)"
"26719","397.605165","192.168.88.132","142.251.216.10","QUIC","75","Protected Payload (KP0), DCID=e99efd8e8efe676b"
"26720","397.620889","142.251.47.35","192.168.88.132","QUIC","82","Initial, SCID=e22e697db871ecbd, PKN: 1, ACK"
"26721","397.626009","142.251.47.35","192.168.88.132","QUIC","1292","Initial, SCID=e22e697db871ecbd, PKN: 2, ACK, PADDING"
"26722","397.630510","142.251.47.35","192.168.88.132","QUIC","162","Protected Payload (KP0)"
"26723","397.630859","192.168.88.132","142.251.47.35","QUIC","75","Protected Payload (KP0), DCID=e84ab74edb937f27"
"26724","397.670829","192.168.88.132","142.251.47.35","QUIC","1292","Initial, DCID=e22e697db871ecbd, PKN: 5, PADDING, PING, PADDING"
"26725","397.710149","192.168.88.132","23.196.227.236","QUIC","71","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26726","397.725828","142.251.47.35","192.168.88.132","QUIC","1292","Initial, SCID=e22e697db871ecbd, PKN: 3, ACK, PADDING"
"26727","397.725828","146.75.73.91","192.168.88.132","TLSv1.2","82","Application Data"
"26728","397.773440","192.168.88.132","146.75.73.91","TCP","54","53864  >  443 [ACK] Seq=833 Ack=2633 Win=252 Len=0"
"26729","397.786605","142.251.47.35","192.168.88.132","QUIC","1292","Initial, SCID=e22e697db871ecbd, PKN: 4, CRYPTO, PADDING"
"26730","397.786605","142.251.47.35","192.168.88.132","QUIC","328","Protected Payload (KP0)"
"26731","397.786605","142.251.47.35","192.168.88.132","QUIC","990","Protected Payload (KP0)"
"26732","397.786605","142.251.47.35","192.168.88.132","QUIC","69","Protected Payload (KP0)"
"26733","397.786605","23.196.227.236","192.168.88.132","QUIC","68","Protected Payload (KP0)"
"26734","397.787686","192.168.88.132","142.251.47.35","QUIC","120","Handshake, DCID=e22e697db871ecbd"
"26735","397.787900","192.168.88.132","142.251.47.35","QUIC","73","Protected Payload (KP0), DCID=e22e697db871ecbd"
"26736","397.830999","142.251.47.35","192.168.88.132","QUIC","162","Protected Payload (KP0)"
"26737","397.864403","192.168.88.132","142.251.47.35","QUIC","74","Protected Payload (KP0), DCID=e22e697db871ecbd"
"26738","397.921439","192.168.88.132","196.192.32.5","DNS","82","Standard query 0x9db5 HTTPS cloudflareinsights.com"
"26739","397.921671","192.168.88.132","196.192.32.5","DNS","82","Standard query 0x4a40 A cloudflareinsights.com"
"26740","397.922049","192.168.88.132","104.16.80.73","TLSv1.2","123","Application Data"
"26741","397.922105","192.168.88.132","104.16.80.73","TLSv1.2","93","Application Data"
"26742","397.922182","192.168.88.132","104.16.80.73","TLSv1.2","1696","Application Data"
"26743","397.924355","196.192.32.5","192.168.88.132","DNS","152","Standard query response 0x9db5 HTTPS cloudflareinsights.com HTTPS"
"26744","397.925064","196.192.32.5","192.168.88.132","DNS","114","Standard query response 0x4a40 A cloudflareinsights.com A 104.16.79.73 A 104.16.80.73"
"26745","397.925745","104.16.80.73","192.168.88.132","TCP","54","443  >  52213 [ACK] Seq=123 Ack=1824 Win=17 Len=0"
"26746","397.925745","104.16.80.73","192.168.88.132","TCP","60","443  >  52213 [ACK] Seq=123 Ack=1863 Win=17 Len=0"
"26747","397.925745","104.16.80.73","192.168.88.132","TLSv1.2","93","Application Data"
"26748","397.925745","104.16.80.73","192.168.88.132","TCP","54","443  >  52213 [ACK] Seq=162 Ack=3505 Win=17 Len=0"
"26749","397.934849","104.16.80.73","192.168.88.132","TLSv1.2","137","Application Data"
"26750","397.934938","192.168.88.132","104.16.80.73","TCP","54","52213  >  443 [ACK] Seq=3505 Ack=245 Win=250 Len=0"
"26751","397.996691","192.168.88.132","23.196.227.236","QUIC","71","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26752","398.064417","23.196.227.236","192.168.88.132","QUIC","68","Protected Payload (KP0)"
"26753","398.273630","192.168.88.132","23.196.227.236","QUIC","71","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26754","398.347897","23.196.227.236","192.168.88.132","QUIC","68","Protected Payload (KP0)"
"26755","398.562874","192.168.88.132","23.196.227.236","QUIC","71","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26756","398.586207","192.168.88.132","23.196.227.229","QUIC","71","Protected Payload (KP0), DCID=2c240d112780cf31"
"26757","398.625731","23.196.227.229","192.168.88.132","QUIC","67","Protected Payload (KP0)"
"26758","398.636631","23.196.227.236","192.168.88.132","QUIC","68","Protected Payload (KP0)"
"26759","398.843281","192.168.88.132","23.196.227.236","QUIC","71","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26760","398.845351","192.178.54.106","192.168.88.132","UDP","122","443  >  58715 Len=80"
"26761","398.867713","192.168.88.132","192.178.54.106","UDP","75","58715  >  443 Len=33"
"26762","398.921110","23.196.227.236","192.168.88.132","QUIC","68","Protected Payload (KP0)"
"26763","399.058291","192.168.88.132","192.178.54.106","UDP","71","58715  >  443 Len=29"
"26764","399.120142","192.178.54.106","192.168.88.132","UDP","68","443  >  58715 Len=26"
"26765","399.122106","192.168.88.132","23.196.227.236","QUIC","71","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26766","399.138089","192.168.88.132","102.132.104.21","TLSv1.2","86","Application Data"
"26767","399.175245","102.132.104.21","192.168.88.132","TCP","54","443  >  62359 [ACK] Seq=729 Ack=865 Win=311 Len=0"
"26768","399.189826","23.196.227.236","192.168.88.132","QUIC","68","Protected Payload (KP0)"
"26769","399.328957","192.168.88.132","192.178.54.106","UDP","71","58715  >  443 Len=29"
"26770","399.356226","102.132.104.21","192.168.88.132","TLSv1.2","82","Application Data"
"26771","399.388498","192.178.54.106","192.168.88.132","UDP","68","443  >  58715 Len=26"
"26772","399.397897","192.168.88.132","102.132.104.21","TCP","54","62359  >  443 [ACK] Seq=865 Ack=757 Win=250 Len=0"
"26773","399.601419","192.168.88.132","192.178.54.106","UDP","71","58715  >  443 Len=29"
"26774","399.601597","192.168.88.132","23.196.227.236","QUIC","71","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26775","399.660970","192.178.54.106","192.168.88.132","UDP","68","443  >  58715 Len=26"
"26776","399.671046","23.196.227.236","192.168.88.132","QUIC","68","Protected Payload (KP0)"
"26777","399.674291","23.196.227.236","192.168.88.132","QUIC","1494","Protected Payload (KP0)"
"26778","399.703559","192.168.88.132","23.196.227.236","QUIC","74","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26779","399.861984","192.168.88.132","192.178.54.106","UDP","71","58715  >  443 Len=29"
"26780","399.906580","104.18.39.21","192.168.88.132","TLSv1.3","78","Application Data"
"26781","399.906815","192.168.88.132","104.18.39.21","TLSv1.3","82","Application Data"
"26782","399.909781","104.18.39.21","192.168.88.132","TCP","54","443  >  51409 [ACK] Seq=6100 Ack=8142 Win=155648 Len=0"
"26783","399.921300","192.178.54.106","192.168.88.132","UDP","68","443  >  58715 Len=26"
"26784","400.128790","192.168.88.132","192.178.54.106","UDP","71","58715  >  443 Len=29"
"26785","400.187856","192.178.54.106","192.168.88.132","UDP","68","443  >  58715 Len=26"
"26786","400.209012","146.75.73.91","192.168.88.132","TLSv1.2","82","Application Data"
"26787","400.261437","192.168.88.132","146.75.73.91","TCP","54","53864  >  443 [ACK] Seq=833 Ack=2661 Win=252 Len=0"
"26788","400.262995","192.168.88.132","102.132.104.13","TLSv1.2","83","Application Data"
"26789","400.294393","192.168.88.132","196.192.32.5","DNS","79","Standard query 0x7515 HTTPS calendar.google.com"
"26790","400.294906","192.168.88.132","196.192.32.5","DNS","79","Standard query 0x717b A calendar.google.com"
"26791","400.297898","196.192.32.5","192.168.88.132","DNS","129","Standard query response 0x7515 HTTPS calendar.google.com SOA ns1.google.com"
"26792","400.297898","196.192.32.5","192.168.88.132","DNS","95","Standard query response 0x717b A calendar.google.com A 142.251.47.14"
"26793","400.299278","192.168.88.132","142.251.47.14","QUIC","1292","Initial, DCID=ab08a0b3e3f3e8ee, PKN: 1, PING, PADDING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO"
"26794","400.299351","192.168.88.132","142.251.47.14","QUIC","1292","Initial, DCID=ab08a0b3e3f3e8ee, PKN: 2, CRYPTO"
"26795","400.299402","192.168.88.132","142.251.47.14","QUIC","1292","Initial, DCID=ab08a0b3e3f3e8ee, PKN: 3, PADDING, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PING, CRYPTO, PADDING, PING, PING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, PING, PING, PADDING"
"26796","400.299601","192.168.88.132","142.251.47.14","QUIC","124","0-RTT, DCID=ab08a0b3e3f3e8ee"
"26797","400.305127","102.132.104.13","192.168.88.132","TCP","54","443  >  56570 [ACK] Seq=851 Ack=1016 Win=420 Len=0"
"26798","400.351330","142.251.47.14","192.168.88.132","QUIC","82","Initial, SCID=eb08a0b3e3f3e8ee, PKN: 1, ACK"
"26799","400.351330","142.251.47.14","192.168.88.132","QUIC","82","Initial, SCID=eb08a0b3e3f3e8ee, PKN: 2, ACK"
"26800","400.351330","142.251.47.14","192.168.88.132","QUIC","1292","Initial, SCID=eb08a0b3e3f3e8ee, PKN: 3, ACK, PADDING"
"26801","400.351330","142.251.47.14","192.168.88.132","QUIC","1292","Initial, SCID=eb08a0b3e3f3e8ee, PKN: 4, ACK, PADDING"
"26802","400.393690","192.168.88.132","192.178.54.106","UDP","71","58715  >  443 Len=29"
"26803","400.393823","192.168.88.132","142.251.47.14","QUIC","1292","Initial, DCID=eb08a0b3e3f3e8ee, PKN: 6, PADDING, PING, PADDING"
"26804","400.477797","192.168.88.132","23.196.227.236","QUIC","71","Protected Payload (KP0), DCID=02be4a551a80cf31"
"26805","400.485950","192.168.88.132","192.178.54.106","UDP","71","58715  >  443 Len=29"
"26806","400.539465","142.251.47.14","192.168.88.132","QUIC","1292","Initial, SCID=eb08a0b3e3f3e8ee, PKN: 5, ACK, PADDING"
"26807","400.539465","102.132.104.13","192.168.88.132","TLSv1.2","79","Application Data"
"26808","400.539465","142.251.47.14","192.168.88.132","QUIC","1292","Initial, SCID=eb08a0b3e3f3e8ee, PKN: 6, CRYPTO, PADDING"
"26809","400.539465","142.251.47.14","192.168.88.132","QUIC","320","Protected Payload (KP0)"
"26810","400.539465","142.251.47.14","192.168.88.132","QUIC","994","Protected Payload (KP0)"
"26811","400.539465","142.251.47.14","192.168.88.132","QUIC","69","Protected Payload (KP0)"
"26812","400.539465","192.178.54.106","192.168.88.132","UDP","68","443  >  58715 Len=26"
"26813","400.540314","192.168.88.132","142.251.47.14","QUIC","120","Handshake, DCID=eb08a0b3e3f3e8ee"
"26814","400.540452","192.168.88.132","142.251.47.14","QUIC","73","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26815","400.541077","192.168.88.132","142.251.47.14","QUIC","1288","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26816","400.541182","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26817","400.541244","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26818","400.541353","192.168.88.132","142.251.47.14","QUIC","669","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26819","400.541399","192.168.88.132","142.251.47.14","QUIC","659","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26820","400.541441","192.168.88.132","142.251.47.14","QUIC","675","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26821","400.541482","192.168.88.132","142.251.47.14","QUIC","659","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26822","400.541527","192.168.88.132","142.251.47.14","QUIC","675","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26823","400.543523","192.178.54.106","192.168.88.132","UDP","69","443  >  58715 Len=27"
"26824","400.543768","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26825","400.543822","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26826","400.545868","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26827","400.546071","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26828","400.546134","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26829","400.546181","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26830","400.549757","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26831","400.549817","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26832","400.549854","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
"26833","400.549887","192.168.88.132","142.251.47.14","QUIC","1292","Protected Payload (KP0), DCID=eb08a0b3e3f3e8ee"
